Timestamp,JX,JY,B1_Dur,B2_Dur,Grip,Pitch,Roll,FSR_L_KG,FSR_R_KG,FSR_L_Newton,FSR_R_Newton,Fatigue_Live_KG,Vib_Active,Servo_Angle,Tremor_Flag,Tremor_Var,UI_Mode,FS_Up,FS_Down,FS_Left,FS_Right,FS_Trigger,FS_Thumb
1782106762.487,0,0,0,0,0,0.41,-0.78,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.511,0,0,0,0,0,1.51,-2.88,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.534,0,0,0,0,0,2.57,-4.87,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.558,0,0,0,0,0,3.02,-5.65,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.582,0,0,0,0,0,3.02,-5.65,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.605,0,0,0,0,0,2.88,-5.43,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.628,0,0,0,0,0,2.78,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.651,0,0,0,0,0,2.75,-5.25,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.676,0,0,0,0,0,2.78,-5.29,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.699,0,0,0,0,0,2.79,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.722,0,0,0,0,0,2.78,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.745,0,0,0,0,0,2.79,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.769,0,0,0,0,0,2.84,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.792,0,0,0,0,0,2.89,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.817,0,0,0,0,0,2.89,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.84,0,0,0,0,0,2.86,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.863,0,0,0,0,0,2.83,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.888,0,0,0,0,0,2.85,-5.25,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.911,0,0,0,0,0,2.91,-5.24,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.934,0,0,0,0,0,2.96,-5.21,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.958,0,0,0,0,0,2.95,-5.21,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106762.981,0,0,0,0,0,2.89,-5.25,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.005,0,0,0,0,0,2.84,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.029,0,0,0,0,0,2.82,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.052,0,0,0,0,0,2.85,-5.29,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.076,0,0,0,0,0,2.89,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.1,0,0,0,0,0,2.9,-5.2,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.122,0,0,0,0,0,2.87,-5.16,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.145,0,0,0,0,0,2.82,-5.18,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.171,0,0,0,0,0,2.81,-5.25,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.196,0,0,0,0,0,2.85,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.217,0,0,0,0,0,2.89,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.24,0,0,0,0,0,2.89,-5.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.264,0,0,0,0,0,2.84,-5.22,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.289,0,0,0,0,0,2.78,-5.23,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.311,0,0,0,0,0,2.76,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.335,0,0,0,0,0,2.78,-5.37,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.359,0,0,0,0,0,2.8,-5.38,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.383,0,0,0,0,0,2.8,-5.35,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.405,0,0,0,0,0,2.78,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.43,0,0,0,0,0,2.79,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.454,0,0,0,0,0,2.82,-5.29,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.477,0,0,0,0,0,2.82,-5.33,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.5,0,0,0,0,0,2.78,-5.39,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.524,0,0,0,0,0,2.76,-5.44,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.548,0,0,0,0,0,2.78,-5.45,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.572,0,0,0,0,0,2.83,-5.4,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.595,0,0,0,0,0,2.87,-5.33,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.618,0,0,0,0,0,2.86,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.642,0,0,0,0,0,2.83,-5.27,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.665,0,0,0,0,0,2.82,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.689,0,0,0,0,0,2.84,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.712,0,0,0,0,0,2.86,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.736,0,0,0,0,0,2.9,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.759,0,0,0,0,0,2.92,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.783,0,0,0,0,0,2.91,-5.33,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.807,0,0,0,0,0,2.9,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.83,0,0,0,0,0,2.9,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.854,0,0,0,0,0,2.9,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106763.877,0,0,0,0,0,2.89,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.12,0,False,False,False,False,False,False
1782106763.909,0,0,0,0,0,2.88,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.12,0,False,False,False,False,False,False
1782106763.925,0,0,0,0,0,2.88,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.12,0,False,False,False,False,False,False
1782106763.949,0,0,0,0,0,2.86,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.11,0,False,False,False,False,False,False
1782106763.972,0,0,0,0,0,2.86,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.11,0,False,False,False,False,False,False
1782106763.995,0,0,0,0,0,2.87,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.11,0,False,False,False,False,False,False
1782106764.019,0,0,0,0,0,2.88,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.11,0,False,False,False,False,False,False
1782106764.043,0,0,0,0,0,2.85,-5.27,0.0,0.0,0.0,0.0,0.0,0,90,0,0.09,0,False,False,False,False,False,False
1782106764.066,0,0,0,0,0,2.83,-5.24,0.0,0.0,0.0,0.0,0.0,0,90,0,0.07,0,False,False,False,False,False,False
1782106764.089,0,0,0,0,0,2.82,-5.22,0.0,0.0,0.0,0.0,0.0,0,90,0,0.06,0,False,False,False,False,False,False
1782106764.113,0,0,0,0,0,2.81,-5.25,0.0,0.0,0.0,0.0,0.0,0,90,0,0.06,0,False,False,False,False,False,False
1782106764.137,0,0,0,0,0,2.82,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.06,0,False,False,False,False,False,False
1782106764.16,0,0,0,0,0,2.85,-5.36,0.0,0.0,0.0,0.0,0.0,0,90,0,0.05,0,False,False,False,False,False,False
1782106764.183,0,0,0,0,0,2.85,-5.39,0.0,0.0,0.0,0.0,0.0,0,90,0,0.03,0,False,False,False,False,False,False
1782106764.207,0,0,0,0,0,2.84,-5.37,0.0,0.0,0.0,0.0,0.0,0,90,0,0.02,0,False,False,False,False,False,False
1782106764.231,0,0,0,0,0,2.86,-5.34,0.0,0.0,0.0,0.0,0.0,0,90,0,0.02,0,False,False,False,False,False,False
1782106764.255,0,0,0,0,0,2.9,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.02,0,False,False,False,False,False,False
1782106764.277,0,0,0,0,0,2.92,-5.28,0.0,0.0,0.0,0.0,0.0,0,90,0,0.01,0,False,False,False,False,False,False
1782106764.301,0,0,0,0,0,2.9,-5.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.01,0,False,False,False,False,False,False
1782106764.325,0,0,0,0,0,2.91,-5.34,0.0,0.0,0.0,0.0,0.0,0,90,0,0.01,0,False,False,False,False,False,False
1782106764.348,0,0,0,0,0,2.94,-5.38,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.373,0,0,0,0,0,2.93,-5.38,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.395,0,0,0,0,0,2.92,-5.35,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.419,0,0,0,0,0,2.93,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.442,0,0,0,0,0,2.93,-5.31,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.466,0,0,0,0,0,2.91,-5.32,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.49,0,0,0,0,0,2.92,-5.35,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.513,0,0,0,0,0,2.93,-5.35,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.536,0,0,0,0,0,2.91,-5.34,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.56,0,0,0,0,0,2.9,-5.34,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
1782106764.583,0,0,0,0,0,2.91,-5.34,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,False,False,False,False,False,False
