Timestamp,JX,JY,B1,B2,Grip,Pitch,Roll
1779000504.3436224,0,0,0,0,45,-0.51,-16.51
1779000504.3636224,0,0,0,0,43,-1.57,-17.37
1779000504.3836224,0,0,0,0,44,-2.82,-16.71
1779000504.4036224,0,0,0,0,44,-2.63,-16.85
1779000504.4236224,0,0,0,0,45,-3.37,-16.98
1779000504.4436224,0,0,0,0,43,-3.25,-16.76
1779000504.4636223,0,0,0,0,45,-3.77,-16.71
1779000504.4836223,0,0,0,0,44,-3.45,-16.69
1779000504.5036223,0,0,0,0,45,-3.48,-16.57
1779000504.5236223,0,0,0,0,45,-3.82,-15.95
1779000504.5436223,0,0,0,0,43,-4.68,-17.18
1779000504.5636222,0,0,0,0,44,-4.8,-16.77
1779000504.5836225,0,0,0,0,44,-5.11,-17.74
1779000504.6036224,0,0,0,0,43,-6.18,-18.03
1779000504.6236224,0,0,0,0,43,-6.55,-17.74
1779000504.6436224,0,0,0,0,44,-6.48,-17.86
1779000504.6636224,-100,0,0,0,43,-7.11,-18.17
1779000504.6836224,-100,0,0,0,44,-7.29,-18.45
1779000504.7036223,-100,0,0,0,45,-6.94,-17.92
1779000504.7236223,-100,0,1,0,53,-6.72,-17.73
1779000504.7436223,-100,0,0,0,49,-7.71,-17.57
1779000504.7636223,-100,0,0,0,48,-7.73,-17.81
1779000504.7836223,-100,0,0,0,46,-7.58,-18.66
1779000504.8036222,-100,0,0,0,46,-8.69,-18.95
1779000504.8236225,-100,0,0,0,46,-9.37,-18.85
1779000504.8436224,-100,0,0,0,46,-9.85,-19.3
1779000504.8636224,-100,0,0,0,44,-9.78,-19.7
1779000504.8836224,-100,0,0,0,44,-9.84,-20.23
1779000504.9036224,-100,0,0,0,46,-9.68,-20.12
1779000504.9236224,-100,0,0,0,46,-9.82,-20.12
1779000504.9436224,-100,0,0,0,44,-9.89,-19.2
1779000504.9636223,-100,0,0,0,46,-9.24,-18.87
1779000504.9836223,-100,0,0,0,46,-9.47,-18.9
1779000505.0036223,-100,0,0,0,45,-9.02,-18.98
1779000505.0236223,-100,0,0,0,44,-8.74,-19.43
1779000505.0436223,-100,0,0,0,45,-9.05,-18.99
1779000505.0636222,-100,0,0,0,46,-9.27,-19.88
1779000505.0836225,-100,0,0,0,46,-9.96,-20.13
1779000505.1036224,-100,0,0,0,44,-10.01,-20.56
1779000505.1236224,-100,0,0,0,45,-10.45,-20.55
1779000505.1436224,-100,0,0,0,43,-10.98,-20.6
1779000505.1636224,-100,0,0,0,43,-10.34,-20.49
1779000505.1836224,-100,0,0,0,43,-10.32,-20.22
1779000505.2036223,-100,0,0,0,45,-10.08,-19.25
1779000505.2236223,-100,0,0,0,43,-9.7,-19.66
1779000505.2436223,-100,0,0,0,43,-9.02,-19.29
1779000505.2636223,-100,0,0,0,45,-9.19,-18.84
1779000505.2836223,-100,0,0,0,43,-9.48,-19.03
1779000505.3036222,-100,0,0,0,45,-9.6,-19.31
1779000505.3236225,-100,0,0,0,44,-9.6,-19.61
1779000505.3436224,-100,0,0,0,45,-10.3,-20.1
1779000505.3636224,-100,0,0,0,43,-10.6,-20.46
1779000505.3836224,-100,0,0,0,43,-10.9,-20.96
1779000505.4036224,-100,0,0,0,45,-10.85,-20.69
1779000505.4236224,-100,0,0,0,44,-10.51,-19.83
1779000505.4436224,-100,0,0,0,45,-9.94,-19.53
1779000505.4636223,-100,0,0,0,44,-9.45,-19.81
1779000505.4836223,-100,0,0,0,43,-9.23,-19.04
1779000505.5036223,-100,0,0,0,43,-8.75,-19.29
1779000505.5236223,-100,0,0,0,45,-9.7,-18.7
1779000505.5436223,-100,0,0,0,45,-8.97,-18.93
1779000505.5636222,-100,0,0,0,44,-10.12,-20.02
1779000505.5836225,-100,0,0,0,44,-10.57,-19.81
1779000505.6036224,-100,0,0,0,44,-10.68,-20.21
1779000505.6236224,-100,0,0,0,43,-10.29,-20.49
1779000505.6436224,-100,0,0,0,43,-10.79,-20.66
1779000505.6636224,-100,0,0,0,43,-10.22,-20.56
1779000505.6836224,-100,0,0,0,44,-10.23,-19.71
1779000505.7036223,-100,0,0,0,45,-9.71,-19.31
1779000505.7236223,-100,0,0,0,45,-9.65,-18.89
1779000505.7436223,-100,0,0,0,45,-9.19,-19.39
1779000505.7636223,-100,0,0,0,43,-8.73,-19.08
1779000505.7836223,-100,0,0,0,44,-8.93,-18.76
1779000505.8036222,-100,0,0,0,45,-9.89,-19.4
1779000505.8236225,-100,0,0,0,43,-9.66,-19.76
1779000505.8436224,-100,0,0,0,44,-10.27,-20.06
1779000505.8636224,-100,0,0,0,43,-10.4,-20.04
1779000505.8836224,-100,0,0,0,43,-10.38,-20.13
1779000505.9036224,-100,0,0,0,44,-10.21,-20.6
1779000505.9236224,-100,0,0,0,44,-10.02,-20.14
1779000505.9436224,-100,0,0,0,43,-9.55,-19.66
1779000505.9636223,-100,0,0,0,43,-9.88,-19.32
1779000505.9836223,-100,0,0,0,43,-8.83,-19.34
1779000506.0036223,-100,0,0,0,43,-9.49,-19.53
1779000506.0236223,-100,0,0,0,43,-8.8,-19.26
1779000506.0436223,-100,0,0,0,45,-8.95,-19.2
1779000506.0636222,-100,0,0,0,45,-9.65,-19.24
1779000506.0836225,-100,0,0,0,44,-9.72,-20.46
1779000506.1036224,-100,0,0,0,45,-10.39,-20.7
1779000506.1236224,0,0,0,0,43,-5.87,-18.06
1779000506.1436224,0,0,0,0,45,-2.25,-15.75
1779000506.1636224,0,0,0,0,44,0.89,-13.38
1779000506.1836224,0,0,0,0,44,3.85,-11.86
1779000506.2036223,0,0,0,0,45,6.72,-9.6
1779000506.2236223,0,0,0,0,45,9.15,-8.09
1779000506.2436223,0,0,0,0,45,10.37,-6.76
1779000506.2636223,0,0,0,0,43,12.42,-6.43
1779000506.2836223,0,0,0,0,43,13.61,-5.47
1779000506.3036222,0,0,0,0,45,13.52,-5.49
1779000506.3236225,0,0,0,0,43,14.35,-5.49
1779000506.3436224,0,0,0,0,45,14.97,-5.31
1779000506.3636224,0,0,0,0,43,14.91,-4.9
1779000506.3836224,0,0,0,0,44,15.34,-4.1
1779000506.4036224,0,0,0,0,43,16.24,-4.17
1779000506.4236224,0,0,0,0,44,16.62,-3.49
1779000506.4436224,0,0,0,0,43,17.35,-3.38
1779000506.4636223,0,0,0,0,43,18.05,-2.24
1779000506.4836223,0,0,0,0,44,18.83,-2.49
1779000506.5036223,0,0,0,0,45,18.8,-2.23
1779000506.5236223,0,0,0,0,45,18.78,-1.86
1779000506.5436223,0,0,0,0,45,18.78,-1.99
1779000506.5636222,0,0,0,0,45,19.27,-2.17
1779000506.5836225,0,0,0,0,43,18.69,-2.76
1779000506.6036224,0,0,0,0,45,18.23,-3.08
1779000506.6236224,0,0,0,0,45,18.15,-3.37
1779000506.6436224,0,0,0,0,45,18.51,-3.24
1779000506.6636224,0,0,0,0,43,18.54,-3.04
1779000506.6836224,0,0,0,0,44,19.18,-2.85
1779000506.7036223,0,0,0,0,44,19.14,-1.61
1779000506.7236223,0,0,0,0,44,19.45,-1.34
1779000506.7436223,0,0,0,0,43,20.48,-0.97
1779000506.7636223,0,0,0,0,44,20.02,-1.01
1779000506.7836223,0,0,0,0,45,19.63,-1.43
1779000506.8036222,0,0,0,0,43,19.95,-2.2
1779000506.8236225,0,0,0,0,45,19.59,-2.15
1779000506.8436224,0,0,0,0,44,18.72,-2.89
1779000506.8636224,0,0,0,0,45,18.48,-2.31
1779000506.8836224,0,0,0,0,43,18.62,-2.66
1779000506.9036224,0,0,0,0,45,18.86,-2.91
1779000506.9236224,0,0,0,0,45,18.9,-2.9
1779000506.9436224,0,0,0,0,43,19.05,-1.77
1779000506.9636223,0,0,0,0,45,20.01,-1.56
1779000506.9836223,0,0,0,0,45,19.99,-1.22
1779000507.0036223,0,0,0,0,45,20.68,-1.13
1779000507.0236223,0,0,0,0,45,20.1,-1.37
1779000507.0436223,0,0,0,0,44,19.42,-2.04
1779000507.0636222,0,0,0,0,43,20.03,-1.48
1779000507.0836225,0,0,0,0,44,19.15,-2.3
1779000507.1036224,0,0,0,0,44,18.72,-2.82
1779000507.1236224,0,0,0,0,44,18.55,-3.0
1779000507.1436224,0,0,0,0,44,18.51,-2.73
1779000507.1636224,0,0,0,0,43,18.49,-2.38
1779000507.1836224,0,0,0,0,44,19.43,-1.86
1779000507.2036223,0,0,0,0,43,19.86,-1.59
1779000507.2236223,0,0,0,0,44,19.73,-1.55
1779000507.2436223,0,0,0,0,43,20.41,-0.99
1779000507.2636223,0,0,0,0,44,20.65,-1.46
1779000507.2836223,0,0,0,0,43,20.19,-1.27
1779000507.3036222,0,0,0,0,43,20.09,-1.67
1779000507.3236225,0,0,0,0,44,18.91,-1.64
1779000507.3436224,0,0,0,0,43,18.75,-2.86
1779000507.3636224,0,0,0,0,45,19.26,-2.69
1779000507.3836224,0,0,0,0,44,18.27,-2.81
1779000507.4036224,0,0,0,0,44,18.95,-2.47
1779000507.4236224,0,0,0,0,45,19.18,-2.09
1779000507.4436224,0,0,0,0,45,19.88,-2.46
1779000507.4636223,0,0,0,0,43,19.52,-1.63
1779000507.4836223,0,0,0,0,45,19.64,-1.44
1779000507.5036223,100,0,0,0,44,16.15,-3.53
1779000507.5236223,100,0,0,0,43,13.55,-5.47
1779000507.5436223,100,0,0,0,45,10.44,-6.5
1779000507.5636222,100,0,0,0,44,7.45,-8.48
1779000507.5836225,100,0,0,0,45,5.92,-10.35
1779000507.6036224,100,0,0,0,43,3.36,-11.31
1779000507.6236224,100,0,0,0,43,1.71,-11.93
1779000507.6436224,100,0,0,0,45,0.62,-12.79
1779000507.6636224,100,0,0,0,45,0.38,-13.15
1779000507.6836224,100,0,0,0,44,-0.69,-13.16
1779000507.7036223,100,0,0,0,45,-0.74,-13.44
1779000507.7236223,100,0,0,0,45,-1.29,-12.95
1779000507.7436223,100,0,0,0,44,-1.45,-13.34
1779000507.7636223,100,0,0,0,43,-1.65,-13.98
1779000507.7836223,100,0,0,0,44,-2.39,-13.81
1779000507.8036222,100,0,0,0,44,-3.23,-14.28
1779000507.8236225,100,0,0,0,43,-4.08,-14.64
1779000507.8436224,100,0,0,0,45,-4.07,-15.64
1779000507.8636224,100,0,0,0,43,-4.62,-15.82
1779000507.8836224,100,0,0,0,45,-4.75,-15.61
1779000507.9036224,100,0,0,0,45,-4.55,-16.09
1779000507.9236224,100,0,0,0,43,-5.23,-16.2
1779000507.9436224,100,0,0,0,43,-4.34,-15.84
1779000507.9636223,100,0,0,0,44,-4.34,-15.05
1779000507.9836223,100,0,0,0,43,-4.24,-15.5
1779000508.0036223,100,0,0,0,44,-4.12,-14.6
1779000508.0236223,100,0,0,0,45,-3.89,-15.4
1779000508.0436223,100,0,0,0,45,-4.85,-14.96
1779000508.0636222,100,0,0,0,45,-4.97,-15.38
1779000508.0836225,100,0,0,0,45,-5.52,-16.02
1779000508.1036224,100,0,0,0,43,-6.03,-16.29
1779000508.1236224,100,0,0,0,45,-5.88,-16.14
1779000508.1436224,100,0,1,0,51,-5.74,-16.69
1779000508.1636224,100,0,0,0,48,-5.84,-16.14
1779000508.1836224,100,0,0,0,49,-4.91,-16.42
1779000508.2036223,100,0,0,0,48,-5.34,-15.94
1779000508.2236223,100,0,0,0,46,-4.98,-15.19
1779000508.2436223,100,0,0,0,47,-4.61,-15.28
1779000508.2636223,100,0,0,0,45,-4.54,-15.47
1779000508.2836223,100,0,0,0,45,-4.36,-14.96
1779000508.3036222,100,0,0,0,45,-4.8,-15.82
1779000508.3236225,100,0,0,0,45,-4.82,-16.04
1779000508.3436224,100,0,0,0,45,-5.82,-16.16
1779000508.3636224,100,0,0,0,44,-6.1,-16.53
1779000508.3836224,100,0,0,0,46,-5.8,-16.69
1779000508.4036224,100,0,0,0,44,-5.5,-16.16
1779000508.4236224,100,0,0,0,44,-5.34,-16.7
1779000508.4436224,100,0,0,0,46,-4.71,-15.77
1779000508.4636223,100,0,0,0,46,-4.95,-15.3
1779000508.4836223,100,0,0,0,46,-4.65,-14.8
1779000508.5036223,100,0,0,0,46,-4.81,-14.85
1779000508.5236223,100,0,0,0,45,-4.31,-15.19
1779000508.5436223,0,0,0,0,44,-2.44,-14.01
1779000508.5636222,0,0,0,0,43,-0.88,-12.11
1779000508.5836225,0,0,0,0,43,0.2,-10.72
1779000508.6036224,0,0,0,0,44,1.24,-9.88
1779000508.6236224,0,0,0,0,45,2.53,-9.07
1779000508.6436224,0,0,0,0,43,3.31,-8.2
1779000508.6636224,0,0,0,0,43,3.69,-7.52
1779000508.6836224,0,0,0,0,43,4.72,-6.86
1779000508.7036223,0,0,0,0,45,6.6,-5.77
1779000508.7236223,0,0,0,0,45,6.76,-4.52
1779000508.7436223,0,0,0,0,45,7.25,-4.19
1779000508.7636223,0,0,0,0,45,7.74,-3.56
1779000508.7836223,0,0,0,0,45,7.87,-3.55
1779000508.8036222,0,0,0,0,43,8.1,-4.26
1779000508.8236225,0,0,0,0,44,8.35,-3.95
1779000508.8436224,0,0,0,0,43,7.68,-4.79
1779000508.8636224,0,0,0,0,44,7.4,-4.41
1779000508.8836224,0,0,0,0,45,8.23,-3.95
1779000508.9036224,0,0,0,0,44,8.29,-4.37
1779000508.9236224,-100,0,0,0,45,4.13,-5.74
1779000508.9436224,-100,0,0,0,45,0.31,-6.4
1779000508.9636223,-100,0,0,0,44,-2.9,-8.05
1779000508.9836223,-100,0,0,0,45,-5.07,-7.96
1779000509.0036223,-100,0,0,0,45,-7.2,-9.28
1779000509.0236223,-100,0,0,0,45,-9.27,-10.46
1779000509.0436223,-100,0,0,0,45,-10.98,-11.39
1779000509.0636222,-100,0,0,0,45,-12.71,-12.06
1779000509.0836225,-100,0,0,0,43,-15.03,-13.06
1779000509.1036224,-100,0,0,0,44,-15.53,-13.58
1779000509.1236224,-100,0,0,0,43,-17.04,-13.77
1779000509.1436224,-100,0,0,0,43,-17.84,-13.63
1779000509.1636224,-100,0,0,0,44,-18.49,-14.46
1779000509.1836224,-100,0,0,0,45,-18.6,-13.77
1779000509.2036223,-100,0,0,0,45,-18.15,-14.05
1779000509.2236223,-100,0,0,0,44,-18.29,-13.91
1779000509.2436223,-100,0,0,0,44,-18.23,-13.95
1779000509.2636223,-100,0,0,0,44,-18.54,-13.36
1779000509.2836223,-100,0,0,0,45,-19.53,-13.51
1779000509.3036222,-100,0,0,0,44,-19.79,-14.81
1779000509.3236225,-100,0,0,0,45,-20.04,-15.19
1779000509.3436224,-100,0,0,0,43,-21.04,-15.32
1779000509.3636224,-100,0,0,0,45,-20.87,-15.45
1779000509.3836224,-100,0,0,0,43,-21.52,-15.33
1779000509.4036224,-100,0,0,0,44,-21.37,-15.85
1779000509.4236224,-100,0,0,0,43,-21.55,-15.48
1779000509.4436224,-100,0,0,0,45,-20.58,-14.68
1779000509.4636223,-100,0,0,0,43,-20.93,-14.18
1779000509.4836223,-100,0,0,0,43,-20.05,-14.65
1779000509.5036223,-100,0,0,0,43,-20.56,-14.61
1779000509.5236223,-100,0,0,0,44,-20.25,-14.36
1779000509.5436223,-100,0,0,0,43,-20.17,-14.13
1779000509.5636222,-100,0,0,0,44,-21.0,-15.01
1779000509.5836225,-100,0,0,0,45,-21.69,-15.64
1779000509.6036224,-100,0,0,0,43,-21.17,-15.14
1779000509.6236224,-100,0,0,0,43,-21.83,-16.21
1779000509.6436224,-100,0,0,0,44,-21.84,-15.42
1779000509.6636224,-100,0,0,0,45,-21.45,-15.78
1779000509.6836224,-100,0,0,0,44,-21.32,-15.15
1779000509.7036223,-100,0,0,0,45,-20.99,-15.04
1779000509.7236223,-100,0,0,0,45,-21.02,-14.28
1779000509.7436223,-100,0,0,0,45,-20.83,-13.89
1779000509.7636223,-100,0,0,0,44,-20.15,-13.92
1779000509.7836223,-100,0,0,0,45,-20.36,-14.09
1779000509.8036222,-100,0,0,0,45,-21.26,-15.16
1779000509.8236225,-100,0,0,0,45,-21.27,-15.56
1779000509.8436224,-100,0,0,0,45,-21.44,-15.71
1779000509.8636224,-100,0,0,0,43,-21.74,-15.26
1779000509.8836224,0,0,0,0,45,-17.11,-15.32
1779000509.9036224,0,0,0,0,45,-12.78,-15.64
1779000509.9236224,0,0,0,0,45,-9.12,-14.87
1779000509.9436224,0,0,0,0,45,-6.41,-14.89
1779000509.9636223,0,0,0,0,45,-3.34,-14.25
1779000509.9836223,0,0,0,0,43,-1.26,-14.35
1779000510.0036223,0,0,0,0,44,1.16,-13.75
1779000510.0236223,0,0,0,0,44,1.82,-13.5
1779000510.0436223,0,0,0,0,44,3.14,-13.88
1779000510.0636222,0,0,0,0,45,4.51,-14.21
1779000510.0836225,0,0,0,0,44,4.91,-15.13
1779000510.1036224,0,0,0,0,45,4.67,-15.34
1779000510.1236224,0,0,0,0,44,5.7,-15.1
1779000510.1436224,0,0,0,0,45,6.13,-15.01
1779000510.1636224,0,0,0,0,44,6.97,-14.68
1779000510.1836224,0,0,0,0,43,7.18,-14.27
1779000510.2036223,0,0,0,0,44,7.97,-13.85
1779000510.2236223,0,0,0,0,43,8.53,-13.48
1779000510.2436223,0,0,0,0,45,9.3,-13.43
1779000510.2636223,0,0,0,0,44,10.06,-13.94
1779000510.2836223,0,0,0,0,43,9.3,-13.65
1779000510.3036222,0,0,0,0,45,9.63,-13.5
1779000510.3236225,0,0,0,0,43,9.22,-14.02
1779000510.3436224,0,0,0,0,45,9.47,-14.4
1779000510.3636224,0,0,1,0,49,9.08,-14.59
1779000510.3836224,0,0,0,0,48,9.16,-14.8
1779000510.4036224,0,0,0,0,46,9.4,-14.59
1779000510.4236224,0,0,0,0,47,9.15,-14.18
1779000510.4436224,0,0,0,0,45,9.59,-14.22
1779000510.4636223,0,0,0,0,44,9.96,-14.0
1779000510.4836223,0,0,0,0,44,10.53,-13.2
1779000510.5036223,0,0,0,0,44,10.79,-13.39
1779000510.5236223,0,0,0,0,45,10.54,-13.81
1779000510.5436223,0,0,0,0,44,10.24,-13.43
1779000510.5636222,0,0,0,0,46,10.47,-13.68
1779000510.5836225,0,0,0,0,46,9.77,-14.63
1779000510.6036224,0,0,0,0,45,9.87,-15.0
1779000510.6236224,0,0,0,0,45,9.4,-14.66
1779000510.6436224,0,0,0,0,46,9.14,-15.26
1779000510.6636224,0,0,0,0,44,9.98,-14.52
1779000510.6836224,0,0,0,0,46,10.11,-14.39
1779000510.7036223,0,0,0,0,43,10.01,-13.68
1779000510.7236223,0,0,0,0,43,10.9,-13.77
1779000510.7436223,0,0,0,0,44,10.54,-13.62
1779000510.7636223,0,0,0,0,45,11.18,-13.54
1779000510.7836223,0,0,0,0,43,10.41,-13.45
1779000510.8036222,0,0,0,0,44,9.98,-13.99
1779000510.8236225,0,0,0,0,44,9.95,-14.21
1779000510.8436224,0,0,0,0,45,9.78,-15.14
1779000510.8636224,0,0,0,0,44,9.27,-14.69
1779000510.8836224,0,0,0,0,45,8.97,-14.7
1779000510.9036224,0,0,0,0,45,9.89,-14.56
1779000510.9236224,0,0,0,0,44,10.08,-14.12
1779000510.9436224,0,0,0,0,43,10.03,-14.62
1779000510.9636223,0,0,0,0,43,10.21,-13.51
1779000510.9836223,0,0,0,0,44,10.34,-13.48
1779000511.0036223,0,0,0,0,43,11.28,-13.26
1779000511.0236223,0,0,0,0,45,10.47,-13.29
1779000511.0436223,0,0,0,0,44,10.72,-13.78
1779000511.0636222,0,0,0,0,45,10.13,-13.95
1779000511.0836225,0,0,0,0,44,10.3,-14.8
1779000511.1036224,0,0,0,0,45,9.72,-14.45
1779000511.1236224,0,0,0,0,45,9.06,-14.88
1779000511.1436224,0,0,0,0,45,9.87,-14.81
1779000511.1636224,0,0,0,0,44,9.83,-15.13
1779000511.1836224,0,0,0,0,43,10.43,-14.52
1779000511.2036223,0,0,0,0,44,10.17,-13.84
1779000511.2236223,0,0,0,0,44,10.75,-13.68
1779000511.2436223,0,0,0,0,45,11.28,-13.64
1779000511.2636223,0,0,0,0,44,10.39,-13.91
1779000511.2836223,0,0,0,0,43,10.52,-13.61
1779000511.3036222,0,0,0,0,45,10.64,-14.08
1779000511.3236225,0,0,0,0,45,9.87,-13.96
1779000511.3436224,0,0,0,0,44,9.94,-15.07
1779000511.3636224,0,0,0,0,43,11.11,-11.28
1779000511.3836224,0,0,0,0,43,12.43,-8.15
1779000511.4036224,0,0,0,0,45,13.46,-5.24
1779000511.4236224,0,0,0,0,44,14.54,-2.67
1779000511.4436224,0,0,0,0,45,15.95,-0.14
1779000511.4636223,0,0,0,0,43,16.87,1.82
1779000511.4836223,0,0,0,0,45,17.41,3.24
1779000511.5036223,0,0,0,0,45,17.86,4.94
1779000511.5236223,0,0,0,0,43,18.1,5.39
1779000511.5436223,0,0,0,0,45,18.83,5.71
1779000511.5636222,0,0,0,0,45,18.29,6.8
1779000511.5836225,0,0,0,0,43,18.81,6.84
1779000511.6036224,0,0,0,0,45,18.63,7.52
1779000511.6236224,0,0,0,0,45,17.97,7.13
1779000511.6436224,0,0,0,0,43,18.81,7.77
1779000511.6636224,0,0,0,0,43,18.51,8.04
1779000511.6836224,0,0,0,0,43,18.99,9.33
