Timestamp,JX,JY,B1_Dur,B2_Dur,Grip,Pitch,Roll,FSR_L_KG,FSR_R_KG,FSR_L_Newton,FSR_R_Newton,Fatigue_Live_KG,Vib_Active,Servo_Angle,Tremor_Flag,Tremor_Var,UI_Mode,FS_Up,FS_Down,FS_Left,FS_Right,FS_Trigger,FS_Thumb
1780641891.136,0,0,0,0,0,0.16,1.57,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.159,0,0,0,0,0,0.7,6.49,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.183,0,0,0,0,0,1.46,13.02,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.2,0,0,0,0,0,2.12,18.5,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.225,0,0,0,0,0,2.56,22.17,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.244,0,0,0,0,0,2.81,24.17,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.268,0,0,0,0,0,3.01,25.03,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.29,0,0,0,0,0,3.22,25.3,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.313,0,0,0,0,0,3.39,25.37,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.333,0,0,0,0,0,3.42,25.4,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.356,0,0,0,0,0,3.25,25.43,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.376,0,0,0,0,0,2.98,25.41,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.398,0,0,0,0,0,2.62,25.29,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.422,0,0,0,0,0,1.92,25.14,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.445,0,0,0,0,0,0.94,25.04,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.468,0,0,0,0,0,-0.01,24.8,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.487,0,0,0,0,0,-0.75,24.13,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.509,0,0,0,0,0,-1.24,23.26,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.534,0,0,0,0,0,-1.56,22.58,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.557,0,0,0,0,0,-1.77,22.16,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.577,0,0,0,0,0,-1.93,21.9,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.599,0,0,0,0,0,-2.05,21.77,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.62,0,0,0,0,0,-2.12,21.73,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
1780641891.643,0,0,0,0,0,-2.12,21.5,0.0,0.0,0.0,0.0,0.0,0,90,0,0.0,0,0,0,0,0,0,0
